City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
56,Touros,BR,-5.1989,-35.4608,73.51,89,100,13.8,very heavy rain
57,Yarada,IN,17.65,83.2667,86.32,70,75,6.91,moderate rain
58,Ribeira Grande,PT,38.5167,-28.7,64.8,63,75,5.75,broken clouds
59,Santarem,BR,-2.4431,-54.7083,78.93,94,0,4.61,clear sky
60,Muli,MV,2.9167,73.5667,82.94,78,95,10.76,overcast clouds
61,Volchikha,RU,52.0333,80.3833,63.45,87,91,4.63,heavy intensity rain
62,Cidreira,BR,-30.1811,-50.2056,63.73,85,57,6.02,broken clouds
63,Chinhoyi,ZW,-17.3667,30.2,67.77,38,5,4.43,clear sky
64,Aswan,EG,24.0934,32.907,100.58,13,6,5.84,clear sky
65,Kavaratti,IN,10.5669,72.642,82.72,78,100,22.73,heavy intensity rain
66,Margate,GB,51.3813,1.3862,63.9,64,14,4.0,few clouds
67,Codrington,AU,-38.2667,141.9667,50.41,75,3,10.76,clear sky
68,Amparafaravola,MG,-17.5833,48.2167,66.61,65,44,14.25,scattered clouds
69,Tiznit,MA,29.5833,-9.5,74.84,48,11,3.96,few clouds
70,Ipojuca,BR,-8.3989,-35.0639,75.11,91,49,7.36,scattered clouds
71,Marsa Matruh,EG,31.3525,27.2453,82.42,53,0,7.81,clear sky
72,Hofn,IS,64.2539,-15.2082,51.35,70,99,7.47,overcast clouds
73,Saint-Pierre,RE,-21.3393,55.4781,75.29,66,20,19.57,few clouds
74,Bibbiena,IT,43.6965,11.8135,83.95,37,0,4.59,clear sky
75,Cuenca,EC,-2.8833,-78.9833,51.93,93,100,3.44,overcast clouds
76,Tasiilaq,GL,65.6145,-37.6368,41.16,83,81,6.35,broken clouds
77,Strezhevoy,RU,60.7333,77.5889,53.65,81,100,9.46,overcast clouds
78,Hun,LY,29.1268,15.9477,84.24,46,0,10.38,clear sky
79,Kruisfontein,ZA,-34.0033,24.7314,59.23,50,83,7.11,broken clouds
80,Georgetown,MY,5.4112,100.3354,88.9,71,20,5.75,few clouds
81,Pauini,BR,-7.7136,-66.9764,72.14,77,12,2.51,few clouds
82,Cerro Grande,HN,13.8167,-87.25,67.71,86,80,5.53,broken clouds
83,Aksarka,RU,66.5606,67.7975,59.74,84,100,8.46,overcast clouds
84,Muzaffarabad,PK,34.37,73.4711,92.97,59,77,4.52,heavy intensity rain
85,Saint-Denis,FR,48.9167,2.3333,66.76,78,0,5.75,clear sky
86,Ponta Do Sol,PT,32.6667,-17.1,68.63,70,41,4.97,scattered clouds
87,Arraial Do Cabo,BR,-22.9661,-42.0278,68.65,90,6,18.32,clear sky
88,Salalah,OM,17.0151,54.0924,82.49,83,100,12.66,overcast clouds
89,Revda,RU,56.801,59.9303,58.68,48,100,9.73,overcast clouds
90,Dingle,PH,10.9995,122.6711,84.06,75,90,3.44,overcast clouds
91,Richards Bay,ZA,-28.783,32.0377,69.76,61,0,4.97,clear sky
92,Wajid,SO,3.8093,43.2471,84.09,44,35,23.17,scattered clouds
93,Iqaluit,CA,63.7506,-68.5145,47.93,70,100,8.05,overcast clouds
94,Copiapo,CL,-27.3667,-70.3333,44.29,50,100,1.14,overcast clouds
95,Macaiba,BR,-5.8583,-35.3539,75.58,100,40,6.91,scattered clouds
96,Nara,JP,34.6851,135.8049,83.57,86,98,2.55,overcast clouds
97,Saint-Philippe,RE,-21.3585,55.7679,75.22,69,64,11.48,broken clouds
98,Huarmey,PE,-10.0681,-78.1522,61.43,87,55,6.76,broken clouds
99,Camopi,GF,3.1655,-52.3158,68.4,99,46,1.68,scattered clouds
100,Ourossogui,SN,15.6064,-13.3211,84.83,65,58,16.17,broken clouds
101,Oktyabrskoye,RU,43.0645,44.7417,76.35,44,27,6.71,scattered clouds
102,Barranca,PE,-10.75,-77.7667,60.76,86,69,5.53,broken clouds
103,Vila Velha,BR,-20.3297,-40.2925,66.15,94,75,0.0,broken clouds
104,Hithadhoo,MV,-0.6,73.0833,82.6,70,69,2.19,broken clouds
105,Ayagoz,KZ,47.9714,80.4392,79.77,23,43,36.55,scattered clouds
106,Grenaa,DK,56.4158,10.8783,62.82,76,16,1.99,few clouds
107,Ndioum,SN,16.5129,-14.6471,80.49,53,81,11.92,broken clouds
108,Soyo,AO,-6.1349,12.3689,73.92,72,24,7.14,few clouds
109,Torbay,CA,47.6666,-52.7314,53.28,86,40,13.8,scattered clouds
110,Dakar,SN,14.6937,-17.4441,78.93,89,75,2.3,broken clouds
111,Victoria,HK,22.2855,114.1577,84.33,88,95,11.01,light rain
112,Bayshore Gardens,US,27.4253,-82.5904,80.98,80,0,6.91,clear sky
113,Kargasok,RU,59.0556,80.8572,70.9,60,100,9.08,light rain
114,Kulhudhuffushi,MV,6.6221,73.07,82.17,80,100,15.99,overcast clouds
115,Clyde River,CA,70.4692,-68.5914,34.03,100,75,10.36,broken clouds
116,Bugarama,TZ,-2.8706,30.5281,75.52,31,20,3.24,few clouds
117,Mehamn,NO,71.0357,27.8492,62.55,72,0,8.05,clear sky
118,Sakakah,SA,29.9697,40.2064,94.57,12,0,16.73,clear sky
119,Stod,CZ,49.6391,13.1647,72.95,51,75,3.44,broken clouds
120,Port-Cartier,CA,50.0334,-66.8654,51.48,72,6,6.71,clear sky
121,Encantado,BR,-29.2361,-51.8697,63.05,93,84,3.67,broken clouds
122,Quepos,CR,9.4236,-84.1652,76.55,89,100,2.21,overcast clouds
123,Lethem,GY,3.3803,-59.7968,75.22,77,97,3.89,overcast clouds
124,Kattivakkam,IN,13.2167,80.3167,91.49,57,100,20.49,overcast clouds
125,Barcelos,PT,41.5388,-8.6151,75.92,72,0,1.05,clear sky
126,Narsaq,GL,60.9167,-46.05,46.62,83,100,3.87,overcast clouds
127,Abu Samrah,SY,35.3029,37.1841,90.46,18,0,11.25,clear sky
128,Comodoro Rivadavia,AR,-45.8667,-67.5,42.66,56,0,12.66,clear sky
129,Mar Del Plata,AR,-38.0023,-57.5575,28.42,93,0,4.61,clear sky
130,Hualmay,PE,-11.0964,-77.6139,60.35,88,44,5.59,scattered clouds
131,Iranshahr,IR,27.2025,60.6848,93.54,46,86,4.61,overcast clouds
132,Arinos,BR,-15.9169,-46.1056,57.18,78,0,1.99,clear sky
133,Januaria,BR,-15.4833,-44.3667,60.15,80,0,3.71,clear sky
134,Constitucion,CL,-35.3333,-72.4167,48.0,83,100,3.22,overcast clouds
135,Mayumba,GA,-3.432,10.6554,72.37,79,65,7.16,broken clouds
136,Brasilia De Minas,BR,-16.2064,-44.4333,58.64,81,0,6.53,clear sky
137,Rurrenabaque,BO,-14.4413,-67.5278,69.66,79,100,2.1,overcast clouds
138,Sidi Ali,DZ,36.0998,0.4206,84.13,45,84,2.57,broken clouds
139,Coquimbo,CL,-29.9533,-71.3436,49.73,57,0,3.44,clear sky
140,Manturovo,RU,58.3353,44.7619,75.88,37,12,2.68,few clouds
141,Naron,ES,43.5167,-8.1528,65.25,87,100,14.9,overcast clouds
142,Husavik,IS,66.0449,-17.3389,43.3,80,94,11.1,overcast clouds
143,Port Hawkesbury,CA,45.6169,-61.3485,58.59,80,0,4.0,clear sky
144,Luderitz,NA,-26.6481,15.1594,55.49,61,0,6.33,clear sky
145,Rocha,UY,-34.4833,-54.3333,53.37,98,100,11.92,overcast clouds
146,Girua,BR,-28.0283,-54.3497,61.7,79,100,8.72,overcast clouds
147,Acarigua,VE,9.5545,-69.1956,70.41,95,18,2.75,few clouds
148,Ampanihy,MG,-24.7,44.75,77.74,37,0,3.33,clear sky
149,Santa Cruz,BO,-17.8,-63.1667,71.06,94,100,9.22,overcast clouds
150,Coari,BR,-4.085,-63.1414,71.28,98,78,3.0,broken clouds
151,Corn Island,NI,12.1694,-83.0418,81.09,84,99,11.63,overcast clouds
152,Najran,SA,17.4924,44.1277,93.85,12,30,17.74,scattered clouds
153,Saint George,US,37.1041,-113.5841,82.99,21,0,4.61,clear sky
154,Bocas Del Toro,PA,9.3333,-82.25,79.18,85,99,8.52,overcast clouds
155,Belyy Yar,RU,53.6039,91.3903,83.86,34,0,8.95,clear sky
156,Polunochnoye,RU,60.8697,60.4153,71.42,36,86,4.03,overcast clouds
157,Malkara,TR,40.89,26.9011,82.26,32,0,16.08,clear sky
158,Rawson,AR,-43.3002,-65.1023,49.06,45,95,24.34,overcast clouds
159,Jalu,LY,29.0331,21.5482,87.01,25,0,10.87,clear sky
160,Ostersund,SE,63.1792,14.6357,53.62,82,100,12.66,overcast clouds
161,El Cobre,CU,20.0489,-75.9469,78.24,83,40,9.22,scattered clouds
162,Beruwala,LK,6.4788,79.9828,81.82,81,100,13.35,overcast clouds
163,Nanortalik,GL,60.1432,-45.2371,45.14,92,100,0.85,light rain
164,Barabinsk,RU,55.3571,78.357,59.22,95,100,9.35,light rain
165,Nove Hrady,CZ,48.7896,14.7784,62.55,95,100,1.9,moderate rain
166,Cheveresu Mare,RO,45.6669,21.4908,87.84,47,0,6.91,clear sky
167,Winneba,GH,5.3511,-0.6231,76.05,87,92,7.54,light rain
168,Rome,US,34.257,-85.1647,75.47,91,4,2.84,clear sky
169,Roald,NO,62.5833,6.1333,56.91,93,75,13.8,light rain
170,Ostrovnoy,RU,68.0531,39.5131,60.31,74,30,9.66,scattered clouds
171,Ancud,CL,-41.8697,-73.8203,46.17,81,61,21.34,light rain
172,Asasa,ET,7.1,39.2,66.96,53,51,2.08,broken clouds
173,Biltine,TD,14.5333,20.9167,89.44,41,19,10.51,few clouds
174,Marsh Harbour,BS,26.5412,-77.0636,81.5,75,0,10.98,clear sky
175,Jacareacanga,BR,-6.2222,-57.7528,70.05,92,3,2.19,clear sky
176,Hamilton,US,39.1834,-84.5333,78.57,78,0,8.05,clear sky
177,Ladwa,IN,29.9944,77.0444,105.31,32,33,4.72,scattered clouds
178,Caucaia,BR,-3.7361,-38.6531,75.15,83,40,10.36,scattered clouds
179,Camacha,PT,33.0833,-16.3333,63.82,68,75,10.36,broken clouds
180,Zhovti Vody,UA,48.3473,33.5003,84.45,33,0,4.34,clear sky
181,Paamiut,GL,61.994,-49.6678,40.46,96,47,1.12,scattered clouds
182,Hambantota,LK,6.1241,81.1185,88.14,66,40,13.8,scattered clouds
183,Port Blair,IN,11.6667,92.75,80.64,78,100,8.05,drizzle
184,Toamasina,MG,-18.1667,49.3833,77.0,65,40,9.22,scattered clouds
185,Bathsheba,BB,13.2167,-59.5167,81.21,89,20,16.11,few clouds
186,Kampene,CD,-3.6,26.6667,84.63,29,58,4.45,broken clouds
187,Kulachi,PK,31.9286,70.4592,104.92,32,81,12.19,broken clouds
188,Puerto Baquerizo Moreno,EC,-0.9,-89.6,69.8,81,91,12.8,overcast clouds
189,Omboue,GA,-1.5746,9.2618,75.27,69,25,10.25,scattered clouds
190,New Glasgow,CA,45.5834,-62.6486,59.79,76,66,7.38,broken clouds
191,Butembo,CD,0.15,29.2833,74.25,38,3,1.34,clear sky
192,Sistranda,NO,63.7256,8.834,55.36,78,93,17.69,overcast clouds
193,Muscat,OM,23.6139,58.5922,91.42,65,100,16.08,overcast clouds
194,Harper,LR,4.375,-7.7169,77.79,79,86,9.04,light rain
195,Eatonton,US,33.3268,-83.3885,75.09,90,74,2.01,broken clouds
196,Tamandare,BR,-8.7597,-35.1047,73.54,88,76,9.26,light rain
197,Saldanha,ZA,-33.0117,17.9442,42.85,72,0,8.37,clear sky
198,Oranjemund,NA,-28.55,16.4333,55.9,71,18,5.39,few clouds
199,Utica,US,43.1009,-75.2327,67.69,76,100,4.41,overcast clouds
200,Castro,BR,-24.7911,-50.0119,53.02,76,40,3.51,scattered clouds
201,Chuy,UY,-33.6971,-53.4616,54.61,95,71,7.94,broken clouds
202,Galle,LK,6.0367,80.217,80.65,84,100,15.7,overcast clouds
203,Darnah,LY,32.767,22.6367,81.05,57,0,18.59,clear sky
204,Terenos,BR,-20.4422,-54.8603,71.31,46,0,13.8,clear sky
205,Ambilobe,MG,-13.2,49.05,84.67,40,68,10.85,broken clouds
206,Skjervoy,NO,70.0311,20.9714,69.8,63,46,14.25,scattered clouds
207,Krasnoselkup,RU,65.7,82.4667,64.24,38,6,5.93,clear sky
208,Ongandjera,NA,-17.8833,15.0667,64.83,38,0,10.36,clear sky
209,Cabedelo,BR,-6.9811,-34.8339,72.27,80,5,15.05,clear sky
210,Vardo,NO,70.3705,31.1107,49.98,93,100,12.66,fog
211,Den Helder,NL,52.9599,4.7593,66.02,66,75,11.99,broken clouds
212,Mercedes,AR,-34.6515,-59.4307,41.81,94,0,6.42,clear sky
213,Stornoway,GB,58.2093,-6.3865,54.03,78,40,9.22,scattered clouds
214,Bujumbura,BI,-3.3822,29.3644,76.71,47,20,2.3,few clouds
215,Sobradinho,BR,-12.8333,-39.1,65.05,98,74,3.69,broken clouds
216,Bardiyah,LY,31.7561,25.0865,82.06,51,0,7.67,clear sky
217,Badarganj,BD,25.674,89.0549,95.67,50,67,7.67,broken clouds
218,Altay,CN,47.8667,88.1167,63.9,63,100,5.59,overcast clouds
219,Lohja,FI,60.2486,24.0653,73.18,48,34,10.42,scattered clouds
220,Bauchi,NG,10.5,10.0,77.43,75,48,5.68,scattered clouds
221,Guane,CU,22.2025,-84.0875,77.61,87,30,5.88,scattered clouds
222,Ilulissat,GL,69.2167,-51.1,50.02,62,57,10.36,broken clouds
223,Sinnamary,GF,5.3833,-52.95,75.18,89,79,6.58,broken clouds
224,Thunder Bay,CA,48.4001,-89.3168,57.18,94,100,4.61,mist
225,Kuryk,KZ,43.2,51.65,78.87,52,14,17.25,few clouds
226,Olinda,BR,-8.0089,-34.8553,74.93,94,75,6.91,broken clouds
227,Mutare,ZW,-18.9707,32.6709,64.15,51,3,4.09,clear sky
228,Pisco,PE,-13.7,-76.2167,60.85,82,100,5.75,mist
229,Coxim,BR,-18.5067,-54.76,62.11,41,20,4.85,few clouds
230,Bonavista,CA,48.6499,-53.1147,50.79,81,0,13.73,clear sky
231,Halifax,CA,44.6453,-63.5724,58.89,81,6,2.3,clear sky
232,Kalmunai,LK,7.4167,81.8167,92.71,47,92,12.35,overcast clouds
233,Abaza,RU,52.655,90.0928,79.5,37,94,7.38,light rain
234,Fomboni,KM,-12.28,43.7425,77.43,69,3,16.71,clear sky
235,Rio Gallegos,AR,-51.6226,-69.2181,19.45,93,0,2.3,clear sky
236,Ponta Pora,BR,-22.5361,-55.7256,62.98,55,100,7.61,overcast clouds
237,Nador,MA,35.174,-2.9287,77.25,65,0,8.05,clear sky
238,Port Elizabeth,ZA,-33.918,25.5701,57.49,88,20,6.91,few clouds
239,Thinadhoo,MV,0.5333,72.9333,82.8,71,65,5.93,broken clouds
240,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,70.57,99,85,1.92,overcast clouds
241,Evinayong,GQ,1.4368,10.5512,69.93,92,98,0.98,overcast clouds
242,Sliema,MT,35.9125,14.5019,90.09,51,0,3.44,clear sky
243,Areosa,PT,41.7178,-8.8571,69.93,77,0,2.64,clear sky
244,Maceio,BR,-9.6658,-35.7353,72.84,88,75,6.91,mist
245,Acarau,BR,-2.8856,-40.12,73.4,89,0,11.14,clear sky
246,Iberia,US,29.9502,-91.7507,80.67,83,0,0.0,clear sky
247,Almazar,UZ,40.3217,69.0106,88.57,21,34,11.45,scattered clouds
248,Tarauaca,BR,-8.1614,-70.7656,71.56,75,72,0.98,broken clouds
249,Makokou,GA,0.5738,12.8642,74.91,81,69,3.36,broken clouds
250,Shieli,KZ,44.1667,66.75,82.67,27,91,17.78,overcast clouds
251,Altamira,BR,-3.2033,-52.2064,73.35,84,100,1.79,overcast clouds
252,Bilma,NE,18.6853,12.9164,91.74,35,1,9.78,clear sky
253,Porto Novo,BJ,6.4965,2.6036,76.82,92,100,6.02,moderate rain
254,Esil,KZ,51.9556,66.4042,58.93,77,100,16.69,overcast clouds
255,Buta,CD,2.7858,24.73,83.17,61,99,2.64,overcast clouds
256,Beisfjord,NO,68.3751,17.5988,70.05,53,100,7.58,overcast clouds
257,Shenkursk,RU,62.1091,42.896,81.0,40,95,6.11,overcast clouds
258,Brae,GB,60.3964,-1.353,50.9,78,100,18.52,light rain
259,Svilajnac,RS,44.2337,21.1967,92.01,29,0,5.93,clear sky
260,Lokosovo,RU,61.1333,74.8167,64.81,44,84,8.1,broken clouds
261,Ponta Delgada,PT,37.7333,-25.6667,66.51,88,75,4.61,light intensity shower rain
262,Young,UY,-32.6833,-57.6333,50.16,94,100,9.08,overcast clouds
263,Sajanan,TN,37.0573,9.2426,83.32,35,2,6.13,clear sky
264,Raudeberg,NO,61.9875,5.1352,52.47,86,100,10.49,overcast clouds
265,Emba,KZ,48.8264,58.1442,72.41,44,59,1.19,light rain
266,Tartagal,AR,-22.5164,-63.8013,56.84,92,91,3.98,overcast clouds
267,Doha,QA,25.2867,51.5333,104.31,22,95,11.5,overcast clouds
268,Appleton,US,44.2619,-88.4154,70.27,96,100,4.61,fog
269,Bosaso,SO,11.2842,49.1816,94.98,34,0,35.68,clear sky
270,Lajoskomarom,HU,46.842,18.3376,83.01,41,48,9.69,light rain
271,Sao Felix Do Xingu,BR,-6.6447,-51.995,67.57,76,3,1.92,clear sky
272,Lincoln,US,40.8,-96.667,84.13,66,0,10.36,clear sky
273,Khromtau,KZ,50.2503,58.4347,64.36,55,99,9.31,overcast clouds
274,Oriximina,BR,-1.7656,-55.8661,75.29,84,81,3.15,broken clouds
275,Oksbol,DK,55.6268,8.2876,62.91,72,59,17.18,broken clouds
276,Uch,FR,45.3192,-0.9345,68.25,55,0,6.71,clear sky
277,Kismayo,SO,-0.3582,42.5454,80.89,64,40,17.98,scattered clouds
278,Kaduqli,SD,11.0167,29.7167,84.81,55,92,7.0,overcast clouds
279,Paita,PE,-5.0892,-81.1144,62.67,86,42,9.8,scattered clouds
280,Kodino,RU,63.7198,39.6447,82.69,44,38,7.52,scattered clouds
281,Patrocinio,BR,-18.9439,-46.9925,52.75,64,0,5.23,clear sky
282,Sao Joao Da Barra,BR,-21.6403,-41.0511,66.54,88,0,9.08,clear sky
283,Zanjan,IR,36.6736,48.4787,65.89,42,0,9.22,clear sky
284,Ratnagiri,IN,16.9833,73.3,80.33,86,100,17.56,light rain
285,Naryan-Mar,RU,67.6713,53.087,68.88,53,7,9.31,clear sky
286,Kouango,CF,4.9934,19.9619,71.49,95,100,2.48,overcast clouds
287,Praia Da Vitoria,PT,38.7333,-27.0667,64.76,77,75,5.32,broken clouds
288,Damghan,IR,36.1683,54.348,79.83,28,0,4.0,clear sky
289,Belmont,US,37.5202,-122.2758,69.22,85,100,1.01,overcast clouds
290,Caiaponia,BR,-16.9567,-51.8103,56.59,50,0,5.53,clear sky
291,Vista Hermosa,MX,19.5167,-99.2167,65.55,62,100,0.96,overcast clouds
292,Carutapera,BR,-1.195,-46.02,72.0,93,16,5.06,few clouds
293,Lumeje,AO,-11.55,20.7833,69.84,39,2,7.78,clear sky
294,Crateus,BR,-5.1783,-40.6775,71.47,85,98,6.51,overcast clouds
295,Esik,KZ,43.3552,77.4525,65.62,80,100,4.34,overcast clouds
296,Do Gonbadan,IR,30.3586,50.7981,102.29,16,82,0.0,dust
297,Pitimbu,BR,-7.4706,-34.8086,72.19,81,5,15.23,clear sky
298,Akdepe,TM,42.0551,59.3788,82.49,22,0,11.36,clear sky
299,Voyvozh,RU,62.892,54.9635,77.38,35,5,6.13,clear sky
300,Mount Pleasant,US,32.7941,-79.8626,79.99,95,40,0.0,mist
301,Havelock,US,34.8791,-76.9013,78.93,95,0,0.0,clear sky
302,Warrington,GB,53.3925,-2.5802,59.86,84,100,11.5,overcast clouds
303,Mookane,BW,-23.688,26.6595,66.51,41,0,8.68,clear sky
304,Quthing,LS,-30.4,27.7003,56.53,41,4,4.21,clear sky
305,Menongue,AO,-14.6585,17.691,70.68,34,0,7.18,clear sky
306,Havoysund,NO,70.9963,24.6622,61.03,67,85,11.95,overcast clouds
307,Palma Del Rio,ES,37.7002,-5.2812,70.12,46,0,1.48,clear sky
308,Laguna,US,38.421,-121.4238,71.89,75,100,5.75,overcast clouds
309,Bonthe,SL,7.5264,-12.505,78.13,76,65,4.21,broken clouds
310,Montepuez,MZ,-13.1256,38.9997,75.63,43,0,9.06,clear sky
311,Tacuarembo,UY,-31.7333,-55.9833,53.01,93,100,8.5,overcast clouds
312,Cayenne,GF,4.9333,-52.3333,77.09,1,0,0.0,clear sky
313,Emirdag,TR,39.0197,31.15,73.56,33,0,7.52,clear sky
314,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,59.95,46,18,3.31,few clouds
315,Jaciara,BR,-15.9653,-54.9683,61.05,55,4,2.19,clear sky
316,Rey Bouba,CM,8.6724,14.1786,80.11,69,87,3.67,overcast clouds
317,Tocopilla,CL,-22.092,-70.1979,60.62,72,100,3.36,overcast clouds
318,Mamou,GN,10.5,-12.0,68.09,96,100,1.12,overcast clouds
319,Montana,BG,43.4125,23.225,89.49,34,5,4.81,clear sky
320,Rodrigues Alves,BR,-7.738,-72.6509,71.47,84,96,0.4,overcast clouds
321,Juazeiro,BR,-9.4117,-40.4986,69.98,83,0,6.91,light rain
322,Takoradi,GH,4.8845,-1.7554,76.68,85,90,5.7,moderate rain
323,Keetmanshoop,NA,-26.5833,18.1333,53.96,45,1,11.9,clear sky
324,Madras,IN,13.0878,80.2785,91.38,62,75,11.5,broken clouds
325,Antri,IN,26.0567,78.2144,102.9,31,32,14.72,scattered clouds
326,Qasigiannguit,GL,68.8193,-51.1922,50.25,88,49,10.11,scattered clouds
327,Araouane,ML,18.9048,-3.5265,96.39,9,50,10.29,scattered clouds
328,San Luis,AR,-33.295,-66.3356,41.99,48,0,5.08,clear sky
329,Behbahan,IR,30.5959,50.2417,109.54,8,2,11.27,clear sky
330,Larsnes,NO,62.2028,5.5773,56.44,92,100,8.25,overcast clouds
331,Carnarvon,AU,-24.8667,113.6333,70.45,29,5,5.75,clear sky
332,Ilinskaya,RU,45.7219,40.7211,85.98,36,0,0.85,clear sky
333,Luanda,AO,-8.8368,13.2343,71.6,78,75,3.44,broken clouds
334,Dudinka,RU,69.4058,86.1778,61.63,36,11,8.75,few clouds
335,Tena,EC,-0.9833,-77.8167,65.82,96,100,3.27,light rain
336,Bubaque,GW,11.2833,-15.8333,78.44,83,100,10.47,moderate rain
337,Palma Di Montechiaro,IT,37.1926,13.765,82.04,33,0,8.23,clear sky
338,Wolow,PL,51.3366,16.6443,71.1,92,100,4.16,moderate rain
339,North Myrtle Beach,US,33.816,-78.68,79.05,97,7,3.04,clear sky
340,Camabatela,AO,-8.1881,15.375,74.59,32,0,3.29,clear sky
341,Miranda,CO,3.2499,-76.2281,64.53,83,47,3.31,scattered clouds
342,Cockburn Town,TC,21.4612,-71.1419,81.41,78,3,17.6,clear sky
343,Filadelfia,US,39.9523,-75.1638,72.75,75,100,6.91,overcast clouds
344,Ust-Kulom,RU,61.6864,53.6902,75.74,32,7,7.16,clear sky
345,Korla,CN,41.7597,86.1469,102.88,11,0,10.98,clear sky
346,Nicoya,CR,10.1483,-85.452,74.16,96,100,2.26,overcast clouds
347,Antofagasta,CL,-23.65,-70.4,56.48,75,100,6.67,overcast clouds
348,Diffa,NE,13.3154,12.6113,87.87,45,81,13.44,broken clouds
349,Kastamonu,TR,41.5,33.6667,64.42,46,0,6.82,clear sky
350,Saint-Joseph,RE,-21.3667,55.6167,73.2,66,48,11.61,scattered clouds
351,Gasa,PS,31.5,34.4667,88.88,52,0,9.57,clear sky
352,Agirish,RU,61.9247,63.0231,70.27,33,81,3.38,broken clouds
353,Marawi,PH,7.9986,124.2928,75.2,90,75,3.27,broken clouds
354,Pangnirtung,CA,66.1451,-65.7125,49.77,59,100,2.95,overcast clouds
355,Arlit,NE,18.7369,7.3853,92.34,33,68,14.58,broken clouds
356,Sao Borja,BR,-28.6606,-56.0044,64.94,81,100,3.6,overcast clouds
357,Joensuu,FI,62.6012,29.7632,72.09,56,0,8.05,clear sky
358,Chapais,CA,49.7834,-74.8492,46.18,89,93,3.65,overcast clouds
359,George Town,MY,5.4112,100.3354,89.53,71,20,5.01,few clouds
360,Pampierstad,ZA,-27.7832,24.6877,62.55,39,0,14.54,clear sky
361,Thompson,CA,55.7435,-97.8558,42.96,93,0,2.3,clear sky
362,Visby,SE,57.6409,18.296,63.82,67,40,16.11,scattered clouds
363,Falun,SE,60.6036,15.626,62.22,68,59,9.35,broken clouds
364,Ilhabela,BR,-23.7781,-45.3581,67.68,66,9,4.61,clear sky
365,Votorantim,BR,-23.5467,-47.4378,57.58,63,70,2.51,broken clouds
366,Alberton,CA,46.8168,-64.0654,62.51,80,5,10.56,clear sky
367,Turukhansk,RU,65.8167,87.9833,65.14,39,84,9.35,broken clouds
368,Hobyo,SO,5.3505,48.5268,83.32,62,9,27.0,clear sky
369,Bukama,CD,-9.2,25.85,82.92,27,13,1.72,few clouds
370,Ituango,CO,7.1712,-75.764,60.22,98,99,1.77,overcast clouds
371,Oxapampa,PE,-10.5775,-75.4017,52.74,89,6,4.99,clear sky
372,Male,MV,4.1748,73.5089,87.75,74,100,11.5,moderate rain
373,Ouesso,CG,1.6136,16.0517,80.89,65,100,3.87,overcast clouds
374,Itarema,BR,-2.9248,-39.9167,72.81,90,2,10.29,clear sky
375,Leshukonskoye,RU,64.8989,45.7622,83.32,31,34,5.21,scattered clouds
376,Gazojak,TM,41.1875,61.4036,86.16,21,0,10.54,clear sky
377,Pitkyaranta,RU,61.5734,31.4792,62.94,66,85,8.12,light rain
378,San Juan Bautista,PE,-14.0108,-75.7358,57.58,89,47,2.62,scattered clouds
379,Itacoatiara,BR,-3.1431,-58.4442,73.24,94,95,2.28,overcast clouds
380,Sur,OM,22.5667,59.5289,88.21,63,100,9.01,overcast clouds
381,Surab,PK,28.4914,66.2585,86.63,39,73,12.73,broken clouds
382,Viseu,PT,40.661,-7.9097,74.79,52,0,6.06,clear sky
383,Muskegon,US,43.3,-86.1334,71.02,95,100,5.75,mist
384,Coihaique,CL,-45.5752,-72.0662,34.41,93,75,6.91,light rain
385,Zharkent,KZ,44.1628,80.0,78.37,37,100,20.4,overcast clouds
386,Havre-Saint-Pierre,CA,50.2334,-63.5986,46.76,87,0,8.05,clear sky
387,Oktyabrskiy,RU,54.4815,53.471,61.29,58,93,12.35,overcast clouds
388,Oksfjord,NO,70.2396,22.3479,62.67,54,13,10.22,few clouds
389,Mali,GN,12.079,-12.2982,60.98,90,73,3.42,broken clouds
390,Monze,ZM,-16.2833,27.4833,68.34,44,5,8.21,clear sky
391,Salinopolis,BR,-0.6136,-47.3561,74.52,90,6,5.88,clear sky
392,Rostov-Na-Donu,RU,47.2364,39.7139,86.09,28,0,4.0,clear sky
393,Silvan,TR,38.1419,41.0081,84.49,20,0,3.87,clear sky
394,Adrar,MR,20.5022,-10.0711,92.89,20,27,10.78,scattered clouds
395,Henties Bay,NA,-22.116,14.2845,57.88,75,0,14.34,clear sky
396,Porechye-Rybnoye,RU,57.098,39.3835,78.31,49,0,6.31,clear sky
397,San Jose De Guanipa,VE,8.8872,-64.1651,73.33,90,71,7.76,broken clouds
398,Manati,PR,18.4275,-66.4921,77.86,95,100,6.98,overcast clouds
399,Lai,TD,9.3952,16.2989,82.53,65,51,5.91,broken clouds
400,Gat,IL,31.61,34.7642,88.39,30,0,9.37,clear sky
401,Semey,KZ,50.4111,80.2275,73.62,53,40,38.03,scattered clouds
402,Manassas,US,38.751,-77.4753,72.9,84,0,0.0,clear sky
403,Berlevag,NO,70.8578,29.0864,62.6,93,0,16.11,clear sky
404,Otavi,NA,-19.65,17.3333,68.11,34,0,9.24,clear sky
405,Mustafakemalpasa,TR,40.0353,28.4117,83.01,32,0,12.57,clear sky
406,Borba,BR,-4.3878,-59.5939,73.26,90,53,1.48,broken clouds
